CITATION,EPSILON_HF,EPSILON_ND,HF176_HF177,LAND/SEA (SAMPLING),LATITUDE (MAX.),LATITUDE (MIN.),LOCATION,LOCATION COMMENT,LONGITUDE (MAX.),LONGITUDE (MIN.),ND143_ND144,PB206_PB204,PB207_PB204,PB208_PB204,ROCK NAME,ROCK TYPE,SAMPLE NAME,SAMPLING TECHNIQUE,SR87_SR86,TECTONIC SETTING,TYPE OF MATERIAL,UNIQUE_ID,Year
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.400622380960331,5.325395308189555,0.282966,SUBAERIAL,28.5,28.5,CANARY ISLANDS ,NEAR HOYO NEGRO,-18.0,-18.0,0.512911,19.673,15.62,39.515,NOT GIVEN,VOLCANIC ROCK,samp. LP261925,OUTCROP,0.703121,OCEAN ISLAND,WHOLE ROCK,,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],9.972240394646269,7.4906659280026044,0.283067,SUBAERIAL,28.3267,28.3267,CANARY ISLANDS ,CONE SE FUERTEVENTURA,-13.9081,-13.9081,0.513022,19.098,15.549,38.861,NOT GIVEN,VOLCANIC ROCK,samp. EF1,OUTCROP,0.702982,OCEAN ISLAND,WHOLE ROCK,84200-EF1,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],9.229626748236686,6.300742434231606,0.283046,SUBAERIAL,28.4064,28.4064,CANARY ISLANDS ,CONES SE FUERTEVENTURA,-14.0122,-14.0122,0.512961,19.201,15.541,38.861,NOT GIVEN,VOLCANIC ROCK,samp. EF5,OUTCROP,0.703028,OCEAN ISLAND,WHOLE ROCK,28826-EF5,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],8.274837774281238,5.188846710544059,0.283019,SUBAERIAL,28.5875,28.5875,CANARY ISLANDS ,COAST EAST OF LA OLIVA AND NEAR LA CALETA,-13.8331,-13.8331,0.512904,19.194000000000006,15.559,38.997,NOT GIVEN,VOLCANIC ROCK,samp. EF6,OUTCROP,0.703188,OCEAN ISLAND,WHOLE ROCK,28829-EF6,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],9.123539084462768,6.2032077216289165,0.283043,SUBAERIAL,28.7211,28.7211,CANARY ISLANDS ,,-13.8811,-13.8811,0.5129560000000001,19.16,15.541,38.944,NOT GIVEN,VOLCANIC ROCK,samp. EF7,OUTCROP,0.703052,OCEAN ISLAND,WHOLE ROCK,84201-EF7,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.991937337553406,4.798707860126804,0.283011,SUBAERIAL,28.7269,28.7269,CANARY ISLANDS ,,-13.9778,-13.9778,0.512884,19.202,15.573,39.108,BASANITE,VOLCANIC ROCK,samp. EF12,OUTCROP,0.703187,OCEAN ISLAND,WHOLE ROCK,84202-EF12,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.294534717188376,5.1693397680226525,0.282963,SUBAERIAL,28.0,28.0,CANARY ISLANDS ,,-16.5,-16.5,0.512903,19.73,15.615,39.538,NOT GIVEN,VOLCANIC ROCK,samp. TF 1577,OUTCROP,0.703066,OCEAN ISLAND,WHOLE ROCK,,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.329897271778372,5.130325882982009,0.282964,SUBAERIAL,28.4436,28.4436,CANARY ISLANDS ,NE OF PUERTO DE LA CRUZ,-16.7739,-16.7739,0.512901,19.718,15.597,39.49,NOT GIVEN,VOLCANIC ROCK,samp. ET2,OUTCROP,0.703038,OCEAN ISLAND,WHOLE ROCK,28835-ET2,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.294534717188376,5.247367538106103,0.282963,SUBAERIAL,28.3269,28.3269,CANARY ISLANDS ,,-16.7528,-16.7528,0.512907,19.713,15.599,39.476,NOT GIVEN,VOLCANIC ROCK,samp. ET6,OUTCROP,0.7031029999999999,OCEAN ISLAND,WHOLE ROCK,84203-ET6,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.400622380960331,4.818214802648209,0.282966,SUBAERIAL,28.2889,28.2889,CANARY ISLANDS ,PUERTO DE GUIMAR,-16.6756,-16.6756,0.512885,19.739,15.599,39.491,NOT GIVEN,VOLCANIC ROCK,samp. ET8,OUTCROP,0.703149,OCEAN ISLAND,WHOLE ROCK,28837-ET8,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.001785809005993,4.681666205000544,0.282983,SUBAERIAL,27.9456,27.9456,CANARY ISLANDS ,,-15.4433,-15.4433,0.512878,19.481,15.584,39.34,NOT GIVEN,VOLCANIC ROCK,samp. EGC1,OUTCROP,0.703209,OCEAN ISLAND,WHOLE ROCK,84204-EGC1,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.496861573279699,5.5594786184377405,0.282997,SUBAERIAL,28.0261,28.0261,CANARY ISLANDS ,"MONTANA RAJADA, NW OF TELDE",-15.4333,-15.4333,0.5129229999999999,19.594,15.579,39.382,BASANITE,VOLCANIC ROCK,samp. EGC3,OUTCROP,0.7031609999999999,OCEAN ISLAND,WHOLE ROCK,28832-EGC3,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],6.966423254415995,5.8520827562523055,0.282982,SUBAERIAL,28.0311,28.0311,CANARY ISLANDS ,MONTANA NEGRO,-15.5992,-15.5992,0.512938,19.556,15.579,39.383,NOT GIVEN,VOLCANIC ROCK,samp. EGC6,OUTCROP,0.703172,OCEAN ISLAND,WHOLE ROCK,28833-EGC6,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.390773909507742,5.110818940460606,0.282994,SUBAERIAL,28.9527,28.9527,CANARY ISLANDS ,VENT NEAR MARTELES CALDERA,-15.5234,-15.5234,0.5129,19.38,15.571,39.208,NOT GIVEN,VOLCANIC ROCK,samp. EGC8,OUTCROP,0.703153,OCEAN ISLAND,WHOLE ROCK,28831-EGC8,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.178598581961869,4.85722868768885,0.282988,SUBAERIAL,28.0,28.0,CANARY ISLANDS ,,-15.6,-15.6,0.512887,19.358,15.575,39.181,NOT GIVEN,VOLCANIC ROCK,samp. GCQ 1369,OUTCROP,0.7031470000000001,OCEAN ISLAND,WHOLE ROCK,,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],8.239475219689277,6.437291031877104,0.283018,SUBAERIAL,27.6633,27.6633,CANARY ISLANDS ,,-18.0167,-18.0167,0.512968,19.18,15.553,38.798,NOT GIVEN,VOLCANIC ROCK,samp. EH9,OUTCROP,0.702958,OCEAN ISLAND,WHOLE ROCK,,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.8504871191894905,5.891096641292949,0.283007,SUBAERIAL,27.6567,27.6567,CANARY ISLANDS ,,-17.997,-17.997,0.51294,19.355,15.56,39.004,NOT GIVEN,VOLCANIC ROCK,samp. EH 11,OUTCROP,0.702961,OCEAN ISLAND,WHOLE ROCK,84206-EH 11,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.001785809005993,6.4763049169199105,0.282983,SUBAERIAL,27.7628,27.7628,CANARY ISLANDS ,SOLIMAN CINDER CONE,-17.9142,-17.9142,0.51297,19.413,15.564,39.059,NOT GIVEN,VOLCANIC ROCK,samp. EH4,OUTCROP,0.703019,OCEAN ISLAND,WHOLE ROCK,28862-EH4,2011
 [15508] GELDMACHER J.(2011)  [GeoReM [6115] ],7.42613646409774,6.554332687001196,0.282995,SUBAERIAL,27.5869,27.5869,CANARY ISLANDS ,,-18.1481,-18.1481,0.5129739999999999,19.396,15.589,39.039,NOT GIVEN,VOLCANIC ROCK,samp. EH 8,OUTCROP,0.702924,OCEAN ISLAND,WHOLE ROCK,63755-EH8,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],7.6736743462336126,5.266874480627507,0.283002,SUBAERIAL,38.72,38.72,AZORES ,FISSURE ZONE,-27.22,-27.22,0.512908,19.339,15.529000000000002,38.872,BASALT,VOLCANIC ROCK,samp. PMT-15,OUTCROP,0.703523,OCEAN ISLAND,WHOLE ROCK,,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.184415722192142,6.164193836586108,0.283073,SUBAERIAL,38.72,38.72,AZORES ,"PICO DAS CALDEIRINHAS, FISSURE ZONE",-27.22,-27.22,0.512954,19.846,15.608,39.202,HAWAIITE,VOLCANIC ROCK,samp. PMT-27,OUTCROP,0.70355,OCEAN ISLAND,WHOLE ROCK,34602-PMT-27,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.219778276782137,6.0471521814598495,0.283074,SUBAERIAL,38.72,38.72,AZORES ,"ROADCUT (CABRITO-FURNAS DO ENXOFRE), FISSURE ZONE",-27.22,-27.22,0.512948,19.713,15.598,39.204,BASALT,VOLCANIC ROCK,samp. PMT-61,OUTCROP,0.703455,OCEAN ISLAND,WHOLE ROCK,34598-PMT-61,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.290503385964096,6.3397563192744135,0.283076,SUBAERIAL,38.72,38.72,AZORES ,"ROADCUT (RUA DA CANADA NOVA), FISSURE ZONE",-27.22,-27.22,0.5129630000000001,19.641,15.583,39.099,BASALT,VOLCANIC ROCK,samp. PMT-88,OUTCROP,0.703425,OCEAN ISLAND,WHOLE ROCK,34600-PMT-88,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.042965503828226,6.320249376753009,0.283069,SUBAERIAL,38.72,38.72,AZORES ,"ROADCUT (P. GORDO-P. DA BAGACINA), FISSURE ZONE",-27.22,-27.22,0.512962,19.65,15.592,39.127,HAWAIITE,VOLCANIC ROCK,samp. PMT-98,OUTCROP,0.703433,OCEAN ISLAND,WHOLE ROCK,34601-PMT-98,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.361228495146054,6.300742434231606,0.283078,SUBAERIAL,38.72,38.72,AZORES ,"NEAR THE SEA AT BISCOITOS, FISSURE ZONE",-27.22,-27.22,0.512961,19.595,15.582,39.041,BASALT,VOLCANIC ROCK,samp. PMT-101,OUTCROP,0.703458,OCEAN ISLAND,WHOLE ROCK,34603-PMT-101,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],11.103842141555633,6.671374342127455,0.283099,SUBAERIAL,38.72,38.72,AZORES ,SERRETA RIDGE,-27.22,-27.22,0.51298,19.833,15.617,39.131,BASALT,VOLCANIC ROCK,samp. PMT-SERR-2,OUTCROP,0.703596,OCEAN ISLAND,WHOLE ROCK,,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.14905316760018,6.300742434231606,0.283072,SUBAERIAL,38.72,38.72,AZORES ,,-27.22,-27.22,0.512961,19.983,15.62,39.266,HAWAIITE,VOLCANIC ROCK,samp. PMT-46,OUTCROP,0.703557,OCEAN ISLAND,WHOLE ROCK,,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],9.760065067100392,6.378770204315058,0.283061,SUBAERIAL,38.72,38.72,AZORES ,SEA CLIFF FACE SW OF SANTA BARBARA VILLAGE,-27.22,-27.22,0.512965,19.932,15.615,39.23,BASALT,VOLCANIC ROCK,samp. PMT-71,OUTCROP,0.7035710000000001,OCEAN ISLAND,WHOLE ROCK,,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.14905316760018,6.456797974398508,0.283072,SUBAERIAL,38.72,38.72,AZORES ,SEA CLIFF FACE SW OF SANTA BARBARA VILLAGE,-27.22,-27.22,0.512969,19.928,15.614,39.226,BASALT,VOLCANIC ROCK,samp. PMT-72,OUTCROP,0.703572,OCEAN ISLAND,WHOLE ROCK,34605-PMT-72,2011
 [15668] MADUREIRA P.(2011)  [GeoReM [6330] ],10.573403822691928,6.2032077216289165,0.283084,SUBAERIAL,38.72,38.72,AZORES ,SEA CLIFF FACE SW OF SANTA BARBARA VILLAGE,-27.22,-27.22,0.5129560000000001,19.992,15.615,39.259,MUGEARITE,VOLCANIC ROCK,samp. PMT-74,OUTCROP,0.703573,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),3.960606114183761,4.291527354585456,0.28289699999999995,SUBAERIAL,-21.9233,-21.9233,AUSTRAL-COOK ISLANDS ,,-157.925,-157.925,0.512858,21.5806,15.8229,40.5461,BASALT,VOLCANIC ROCK,samp. MGA301,OUTCROP,0.702928,OCEAN ISLAND,WHOLE ROCK,84595-MGA301,2011
 [15959] HANYU TAKESHI (2011),5.304383188640963,4.447582894750194,0.282935,SUBAERIAL,-22.45,-22.45,AUSTRAL-COOK ISLANDS ,,-151.3517,-151.3517,0.5128659999999999,21.0904,15.7756,40.3046,BASALT,VOLCANIC ROCK,samp. RRT303,OUTCROP,0.70294,OCEAN ISLAND,WHOLE ROCK,84601-RRT303,2011
 [15959] HANYU TAKESHI (2011),6.0823593896425034,4.876735630210255,0.282957,SUBAERIAL,-23.3737,-23.3737,AUSTRAL-COOK ISLANDS ,,-149.48,-149.48,0.512888,21.0235,15.7576,40.211,BASALT,VOLCANIC ROCK,samp. TBA303-3,OUTCROP,0.7028369999999999,OCEAN ISLAND,WHOLE ROCK,84607-TBA303-3,2011
 [15959] HANYU TAKESHI (2011),4.8800325335492145,1.7361178843551541,0.282923,SUBAERIAL,-21.2183,-21.2183,AUSTRAL-COOK ISLANDS ,,-159.795,-159.795,0.512727,18.5953,15.5528,38.9756,BASALT,VOLCANIC ROCK,samp. RTG301-1,OUTCROP,0.704125,OCEAN ISLAND,WHOLE ROCK,84609-RTG301-1,2011
 [15959] HANYU TAKESHI (2011),4.10205633254964,4.115964871897152,0.282901,SUBAERIAL,-21.9233,-21.9233,AUSTRAL-COOK ISLANDS ,,-157.925,-157.925,0.512849,21.6209,15.8221,40.5482,BASALT,VOLCANIC ROCK,samp. MGA301_LEACHED,OUTCROP,0.702809,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),4.2435065509135566,4.252513469544814,0.282905,SUBAERIAL,-21.9167,-21.9167,AUSTRAL-COOK ISLANDS ,,-157.9217,-157.9217,0.5128560000000001,21.6547,15.8155,40.5191,BASALT,VOLCANIC ROCK,samp. MGA303-1_LEACHED,OUTCROP,0.702805,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),4.066693777957679,4.291527354585456,0.2829,SUBAERIAL,-21.94,-21.94,AUSTRAL-COOK ISLANDS ,,-157.925,-157.925,0.512858,21.5071,15.8129,40.4871,BASALT,VOLCANIC ROCK,samp. MGA307_LEACHED,OUTCROP,0.7027899999999999,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),5.44583340700488,4.506103722312238,0.282939,SUBAERIAL,-22.45,-22.45,AUSTRAL-COOK ISLANDS ,,-151.3517,-151.3517,0.5128689999999999,21.09,15.7756,40.3028,BASALT,VOLCANIC ROCK,samp. RRT303_LEACHED,OUTCROP,0.702804,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),5.587283625368795,4.252513469544814,0.282943,SUBAERIAL,-22.4567,-22.4567,AUSTRAL-COOK ISLANDS ,,-151.3283,-151.3283,0.5128560000000001,21.1607,15.7802,40.3954,BASALT,VOLCANIC ROCK,samp. RRT304-2_LEACHED,OUTCROP,0.702817,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),8.310200328871234,5.5594786184377405,0.28302,SUBAERIAL,-22.4783,-22.4783,AUSTRAL-COOK ISLANDS ,,-151.3483,-151.3483,0.5129229999999999,20.3072,15.6817,39.7793,BASALT,VOLCANIC ROCK,samp. RRT305-2_LEACHED,OUTCROP,0.703346,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),5.162932970277048,4.876735630210255,0.282931,SUBAERIAL,-22.4483,-22.4483,AUSTRAL-COOK ISLANDS ,,-151.35,-151.35,0.512888,21.1119,15.7748,40.3122,BASALT,VOLCANIC ROCK,samp. RRT306_LEACHED,OUTCROP,0.7027869999999999,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),6.1177219442325,5.052298112898559,0.282958,SUBAERIAL,-23.3683,-23.3683,AUSTRAL-COOK ISLANDS ,,-149.4683,-149.4683,0.512897,21.1377,15.7628,40.3901,BASALT,VOLCANIC ROCK,samp. TBA301-1_LEACHED,OUTCROP,0.7028310000000001,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),5.870184062096628,5.266874480627507,0.282951,SUBAERIAL,-23.3737,-23.3737,AUSTRAL-COOK ISLANDS ,,-149.48,-149.48,0.512908,21.0074,15.7451,40.1446,BASALT,VOLCANIC ROCK,samp. TBA303-3_LEACHED,OUTCROP,0.702805,OCEAN ISLAND,WHOLE ROCK,,2011
 [15959] HANYU TAKESHI (2011),5.162932970277048,1.7361178843551541,0.282931,SUBAERIAL,-21.2183,-21.2183,AUSTRAL-COOK ISLANDS ,,-159.795,-159.795,0.512727,18.5946,15.5481,38.9631,BASALT,VOLCANIC ROCK,samp. RTG301-1_LEACHED,OUTCROP,0.704113,OCEAN ISLAND,WHOLE ROCK,,2011
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.058631115513046,4.759693975083996,0.28312600000000004,SUBAQUATIC,19.2545,19.2545,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.8228,-154.8228,0.512882,18.6829,15.493,38.2589,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S504-2A,dive,0.703669,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.740368124193257,5.891096641292949,0.283117,SUBAQUATIC,19.2545,19.2545,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.8228,-154.8228,0.51294,18.6892,15.4858,38.2192,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S504-2B,dive,0.703685,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.705005569601296,5.871589698773709,0.283116,SUBAQUATIC,19.2543,19.2543,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.8258,-154.8258,0.512939,18.6492,15.4902,38.2225,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S504-3B,dive,0.703652,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],8.911363756916899,7.373624272878512,0.283037,SUBAQUATIC,19.0657,19.0657,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.9308,-154.9308,0.513016,18.101,15.4536,37.9087,"BASALT, PICRITIC",VOLCANIC ROCK,samp. S505-9A,dive,0.703708,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],10.14905316760018,4.642652319959902,0.283072,SUBAQUATIC,19.0657,19.0657,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.9308,-154.9308,0.512876,18.0853,15.4528,37.8985,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S505-9B,dive,0.7038260000000001,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.775730678783253,6.49581185943915,0.283118,SUBAQUATIC,19.0683,19.0683,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.9332,-154.9332,0.512971,18.6352,15.5003,38.3107,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S505-10B,dive,0.7036220000000001,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.695157098148705,5.696027216085403,0.283144,SUBAQUATIC,19.3483,19.3483,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.5525,-154.5525,0.51293,18.7027,15.497,38.2728,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S506-1,dive,0.703658,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.553706879784789,6.8079229397729515,0.28314,SUBAQUATIC,19.3553,19.3553,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.5565,-154.5565,0.512987,18.5679,15.4961,38.1449,"BASALT, PICRITIC",VOLCANIC ROCK,samp. S506-6A,dive,0.703583,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.376894106828914,8.231929743796469,0.283135,SUBAQUATIC,19.3562,19.3562,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.5567,-154.5567,0.5130600000000001,18.5646,15.4964,38.1462,"BASALT, PICRITIC",VOLCANIC ROCK,samp. S506-7B,dive,0.703439,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.093993670103044,6.4763049169199105,0.283127,SUBAQUATIC,19.3617,19.3617,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.559,-154.559,0.51297,18.7177,15.5026,38.298,"BASALT, PICRITIC",VOLCANIC ROCK,samp. S506-8A,dive,0.70353,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.669643015011296,6.671374342127455,0.283115,SUBAQUATIC,19.3617,19.3617,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.559,-154.559,0.51298,18.7133,15.4991,38.2902,"BASALT, PICRITIC",VOLCANIC ROCK,samp. S506-8C,dive,0.703498,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.316017469101508,5.676520273564,0.283105,SUBAQUATIC,19.2015,19.2015,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.8613,-154.8613,0.512929,18.6918,15.4961,38.2613,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S509-4B,dive,0.703531,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.987906006329125,5.1693397680226525,0.283124,SUBAQUATIC,19.2015,19.2015,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-154.8665,-154.8665,0.512903,18.5025,15.4776,38.1626,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S509-6C,dive,0.703573,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.987906006329125,5.7740549861688555,0.283124,SUBAQUATIC,19.0282,19.0282,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.19799999999995,-155.19799999999995,0.512934,18.4154,15.4593,38.1249,"BASALT, OLIVINE",VOLCANIC ROCK,samp. K207-16,dive,0.703608,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.846455787965207,5.735041101126048,0.28312,SUBAQUATIC,19.0282,19.0282,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.19799999999995,-155.19799999999995,0.5129319999999999,18.4338,15.4837,38.2074,"BASALT, OLIVINE",VOLCANIC ROCK,samp. K207-17,dive,0.703604,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.316017469101508,6.554332687001196,0.283105,SUBAQUATIC,19.0313,19.0313,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1998,-155.1998,0.5129739999999999,18.4285,15.4778,38.1825,"BASALT, OLIVINE",VOLCANIC ROCK,samp. K207-19,dive,0.703513,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.245292359919551,6.027645238940611,0.283103,SUBAQUATIC,19.1333,19.1333,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1058,-155.1058,0.512947,18.6971,15.5148,38.3292,BASALT,VOLCANIC ROCK,samp. K208-3,dive,0.7035779999999999,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.27080644305696,6.242221606669558,0.283132,SUBAQUATIC,19.137,19.137,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1108,-155.1108,0.512958,18.683,15.4921,38.2442,BASALT,VOLCANIC ROCK,samp. K208-7,dive,0.703541,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.164718779285007,6.437291031877104,0.283129,SUBAQUATIC,19.1427,19.1427,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1168,-155.1168,0.512968,18.6881,15.5039,38.2977,"BASALT, PLAGIOCLASE-OLIVINE",VOLCANIC ROCK,samp. K208-9,dive,0.703595,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.598917905829339,6.4763049169199105,0.283113,SUBAQUATIC,19.0933,19.0933,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.2767,-155.2767,0.51297,18.4801,15.4751,38.1249,"BASALT, PLAGIOCLASE-OLIVINE",VOLCANIC ROCK,samp. K209-1B,dive,0.703588,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],12.058631115513046,5.539971675918503,0.28312600000000004,SUBAQUATIC,19.1103,19.1103,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.2768,-155.2768,0.512922,18.301,15.4682,38.0343,"BASALT, PICRITIC",VOLCANIC ROCK,samp. K209-8A,dive,0.70365,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.174567250739553,5.676520273564,0.28310100000000005,SUBAQUATIC,19.1548,19.1548,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1295,-155.1295,0.512929,18.6859,15.5121,38.3231,"BASALT, OLIVINE",VOLCANIC ROCK,samp. S709-4,dive,0.703572,OCEAN ISLAND,WHOLE ROCK,,2010
 [15983] HANYU TAKESHI(2010)  [GeoReM [5482] ],11.351380023691506,5.988631353897802,0.283106,SUBAQUATIC,19.1578,19.1578,HAWAIIAN ISLANDS ,"HILINA REGION, SOUTH SUBMARINE FLANK OF KILAUEA",-155.1297,-155.1297,0.512945,18.7191,15.5128,38.3345,BASALT,VOLCANIC ROCK,samp. S709-5,dive,0.703558,OCEAN ISLAND,WHOLE ROCK,,2010
