Age (ka),Eccentricity,Obliquity,Precession
47838,0.016748,0.415361,5.37649
47839,0.015647,0.415184,5.040468
47840,0.01446,0.414704,4.702714
47841,0.013379,0.413935,4.355846
47842,0.012223,0.412903,4.006103
47843,0.011088,0.411636,3.636399
47844,0.009956,0.41017,3.261088
47845,0.008882,0.408548,2.863002
47846,0.007932,0.406808,2.433917
47847,0.006995,0.404998,1.978299
47848,0.00632,0.403163,1.476086
47849,0.005955,0.401346,0.943016
47850,0.005846,0.399595,0.375272
47851,0.006143,0.397964,6.110503
47852,0.006721,0.3965,5.589808
47853,0.00759,0.395258,5.104276
47854,0.008593,0.39428,4.659898
47855,0.009667,0.393605,4.234811
47856,0.010888,0.393265,3.84417
47857,0.012161,0.393274,3.458522
47858,0.013408,0.393635,3.088195
47859,0.01476,0.394339,2.732894
47860,0.016073,0.395359,2.377772
47861,0.017462,0.396659,2.035014
47862,0.018766,0.398198,1.694295
47863,0.020136,0.399923,1.360366
47864,0.021534,0.401785,1.029248
47865,0.022817,0.403728,0.701388
47866,0.024188,0.4057,0.378398
47867,0.025504,0.407644,0.05836
47868,0.026816,0.409515,6.020461
47869,0.028103,0.411257,5.70677
47870,0.029343,0.412827,5.39251
47871,0.030637,0.414183,5.079571
47872,0.031819,0.415283,4.769443
47873,0.03299,0.416094,4.460608
47874,0.034242,0.416595,4.152701
47875,0.03527,0.416765,3.845137
47876,0.03644,0.416602,3.539284
47877,0.037479,0.41611,3.234042
47878,0.0385,0.4153,2.927511
47879,0.039516,0.414196,2.621848
47880,0.040441,0.412833,2.31708
47881,0.041418,0.411244,2.00983
47882,0.042296,0.409475,1.704132
47883,0.043124,0.40757,1.396865
47884,0.044032,0.405574,1.090046
47885,0.044788,0.403539,0.781683
47886,0.045538,0.401516,0.47348
47887,0.046309,0.399553,0.164849
47888,0.046967,0.397706,6.137994
47889,0.047656,0.396026,5.827735
47890,0.048236,0.394556,5.517843
47891,0.048851,0.393343,5.206552
47892,0.049398,0.392424,4.894516
47893,0.049873,0.391824,4.584254
47894,0.050393,0.391561,4.272045
47895,0.050813,0.391643,3.96109
47896,0.051221,0.392057,3.650044
47897,0.051582,0.392792,3.339766
47898,0.051944,0.393823,3.030849
47899,0.0522,0.395117,2.720216
47900,0.052474,0.396642,2.413555
47901,0.052717,0.398356,2.10624
47902,0.052892,0.400212,1.799163
47903,0.053026,0.402172,1.49506
47904,0.05315,0.404186,1.19072
47905,0.053274,0.406207,0.887241
47906,0.053259,0.408191,0.586366
47907,0.053288,0.41009,0.284629
47908,0.053272,0.411856,6.269048
47909,0.05317,0.413453,5.969181
47910,0.05306,0.414844,5.671455
47911,0.052902,0.415997,5.374502
47912,0.052686,0.416895,5.076067
47913,0.052487,0.417518,4.780194
47914,0.052142,0.417855,4.483643
47915,0.05191,0.417907,4.187018
47916,0.051505,0.417675,3.890385
47917,0.051103,0.417166,3.59406
47918,0.050744,0.416393,3.297958
47919,0.050213,0.41537,3.000322
47920,0.04971,0.414111,2.702856
47921,0.049213,0.412642,2.406218
47922,0.048591,0.410987,2.1066
47923,0.047991,0.409178,1.808807
47924,0.047296,0.407254,1.509102
47925,0.046615,0.405255,1.209007
47926,0.045881,0.403224,0.908001
47927,0.045007,0.401212,0.606976
47928,0.044241,0.399267,0.3046
47929,0.043305,0.397436,0.001308
47930,0.042366,0.395767,5.980988
47931,0.041396,0.394294,5.676978
47932,0.040365,0.393051,5.372669
47933,0.039308,0.392066,5.066231
47934,0.03818,0.391357,4.763194
47935,0.037063,0.39094,4.457841
47936,0.035861,0.390828,4.152032
47937,0.03463,0.391022,3.849754
47938,0.033401,0.391525,3.545381
47939,0.032125,0.392332,3.244044
47940,0.030763,0.393428,2.943429
47941,0.029451,0.394792,2.644252
47942,0.028084,0.396398,2.349151
47943,0.026667,0.398201,2.054434
47944,0.025244,0.400155,1.764169
47945,0.023795,0.402207,1.480221
47946,0.022353,0.404303,1.193939
47947,0.020826,0.40639,0.921246
47948,0.019343,0.408418,0.649689
47949,0.017857,0.410341,0.384948
47950,0.016343,0.412119,0.132244
47951,0.014844,0.413721,6.1715
47952,0.013496,0.415114,5.942531
47953,0.012057,0.416277,5.728883
47954,0.010861,0.417191,5.541407
47955,0.009819,0.417833,5.381497
47956,0.008927,0.418187,5.249794
47957,0.008427,0.418244,5.14957
47958,0.008286,0.417993,5.067476
47959,0.008508,0.417435,4.980333
47960,0.009152,0.416578,4.871005
47961,0.010043,0.415437,4.741127
47962,0.011205,0.414036,4.563545
47963,0.01248,0.412413,4.371637
47964,0.013933,0.410606,4.154845
47965,0.015404,0.408667,3.914319
47966,0.01698,0.406647,3.667844
47967,0.018526,0.404594,3.406447
47968,0.020213,0.402562,3.137165
47969,0.021785,0.400603,2.860947
47970,0.0234,0.398758,2.57919
47971,0.025101,0.397073,2.292917
47972,0.026653,0.395588,2.002241
47973,0.028272,0.394334,1.708487
47974,0.029861,0.393345,1.4135
47975,0.031393,0.39265,1.11327
47976,0.032938,0.392265,0.813259
47977,0.034392,0.392207,0.512251
47978,0.035881,0.392475,0.207996
47979,0.037308,0.393058,6.187564
47980,0.038636,0.393941,5.883174
47981,0.040058,0.395091,5.579116
47982,0.041325,0.396466,5.273387
47983,0.042563,0.398026,4.969591
47984,0.04386,0.399718,4.66546
47985,0.044981,0.401488,4.361924
47986,0.046161,0.40329,4.058408
47987,0.04722,0.405076,3.75661
47988,0.048302,0.406798,3.455182
47989,0.049279,0.40842,3.153287
47990,0.050192,0.409902,2.854065
47991,0.051094,0.411208,2.55336
47992,0.051941,0.412312,2.254289
47993,0.052662,0.413185,1.955279
47994,0.053387,0.413811,1.656455
47995,0.054058,0.414177,1.358156
47996,0.054622,0.414277,1.058749
47997,0.055155,0.414111,0.760527
47998,0.055645,0.413693,0.462169
47999,0.056056,0.413038,0.160837
48000,0.056426,0.412172,6.145978
48001,0.056744,0.411124,5.844721
48002,0.05704,0.409926,5.543742
48003,0.057256,0.408613,5.24243
48004,0.057408,0.407226,4.940021
48005,0.057629,0.405801,4.638203
48006,0.05762,0.404379,4.334132
48007,0.057695,0.402996,4.030523
48008,0.057692,0.401691,3.726978
48009,0.05762,0.400496,3.421169
48010,0.057509,0.399444,3.116736
48011,0.057319,0.398563,2.811378
48012,0.057148,0.397878,2.504801
48013,0.056867,0.397406,2.199734
48014,0.056516,0.397155,1.893187
48015,0.056214,0.397126,1.587685
48016,0.055777,0.397314,1.281201
48017,0.05531,0.397706,0.975676
48018,0.054861,0.398283,0.671147
48019,0.054283,0.399021,0.365125
48020,0.053752,0.399889,0.060984
48021,0.05312,0.40086,6.040341
48022,0.052498,0.401903,5.737197
48023,0.051856,0.402989,5.433552
48024,0.051083,0.404091,5.132275
48025,0.050446,0.405181,4.830823
48026,0.049642,0.406233,4.529837
48027,0.048826,0.407224,4.230197
48028,0.048032,0.408127,3.93071
48029,0.047176,0.408923,3.632373
48030,0.046255,0.409592,3.333452
48031,0.045343,0.410118,3.0368
48032,0.044365,0.410489,2.739086
48033,0.043396,0.4107,2.441422
48034,0.042328,0.410746,2.145481
48035,0.041268,0.410633,1.848475
48036,0.040201,0.410368,1.550834
48037,0.039028,0.409962,1.254654
48038,0.037886,0.409426,0.956372
48039,0.036726,0.408775,0.660315
48040,0.035495,0.408019,0.360042
48041,0.034279,0.407176,0.063136
48042,0.033065,0.406259,6.048645
48043,0.031776,0.405284,5.747736
48044,0.030517,0.404269,5.450641
48045,0.02919,0.403236,5.15165
48046,0.027924,0.402205,4.851585
48047,0.026532,0.401205,4.554269
48048,0.025174,0.400261,4.254413
48049,0.023825,0.399398,3.957304
48050,0.022396,0.398643,3.659179
48051,0.020949,0.398015,3.361541
48052,0.019544,0.397532,3.069911
48053,0.018052,0.397207,2.771917
48054,0.016577,0.397051,2.483611
48055,0.015068,0.397065,2.197585
48056,0.013563,0.397253,1.912354
48057,0.012065,0.397612,1.635866
48058,0.010483,0.398139,1.370794
48059,0.009058,0.39883,1.116138
48060,0.007535,0.399677,0.881242
48061,0.006106,0.400671,0.689124
48062,0.004873,0.401797,0.550104
48063,0.00378,0.403037,0.536447
48064,0.003225,0.404367,0.651428
48065,0.003449,0.405756,0.827514
48066,0.004263,0.407175,0.87853
48067,0.005411,0.408578,0.793272
48068,0.006806,0.409931,0.626714
48069,0.00821,0.411193,0.411393
48070,0.00964,0.412325,0.166332
48071,0.011202,0.413297,6.197339
48072,0.012651,0.414081,5.922823
48073,0.014154,0.414652,5.648207
48074,0.015662,0.414994,5.367767
48075,0.017141,0.415095,5.080553
48076,0.018639,0.414942,4.791511
48077,0.020039,0.414533,4.503705
48078,0.021542,0.413867,4.20848
48079,0.022912,0.412945,3.914889
48080,0.024277,0.41178,3.619341
48081,0.025645,0.410387,3.321271
48082,0.02693,0.408794,3.022192
48083,0.028187,0.407037,2.71996
48084,0.029431,0.405158,2.418246
48085,0.030593,0.403207,2.113978
48086,0.031765,0.401242,1.805665
48087,0.032817,0.399318,1.499404
48088,0.033931,0.397489,1.189776
48089,0.034935,0.395819,0.877298
48090,0.03589,0.39435,0.566675
48091,0.036855,0.393125,0.251663
48092,0.037777,0.392184,6.222016
48093,0.038592,0.391553,5.905871
48094,0.03941,0.391253,5.591366
48095,0.040204,0.391301,5.276394
48096,0.04086,0.391697,4.959646
48097,0.041534,0.392433,4.645987
48098,0.04208,0.393497,4.330666
48099,0.042643,0.394858,4.015514
48100,0.043089,0.396479,3.702571
48101,0.043445,0.398317,3.389092
48102,0.043854,0.400314,3.077162
48103,0.044066,0.402413,2.764916
48104,0.044284,0.404553,2.454208
48105,0.044475,0.406672,2.145715
48106,0.044531,0.408711,1.834473
48107,0.044575,0.410624,1.526729
48108,0.04459,0.41236,1.21969
48109,0.044508,0.413882,0.910714
48110,0.04441,0.415161,0.605149
48111,0.044216,0.416167,0.297372
48112,0.044068,0.416886,6.275018
48113,0.043801,0.417308,5.968147
48114,0.043469,0.417423,5.662163
48115,0.043205,0.417235,5.356038
48116,0.042772,0.416752,5.049402
48117,0.042374,0.415986,4.742439
48118,0.041861,0.414965,4.435843
48119,0.041357,0.413722,4.127689
48120,0.040798,0.412289,3.818136
48121,0.040125,0.410712,3.509476
48122,0.039491,0.409037,3.1985
48123,0.038805,0.407304,2.885494
48124,0.03799,0.405561,2.57281
48125,0.037289,0.403847,2.25807
48126,0.036437,0.402196,1.941962
48127,0.03561,0.400641,1.624005
48128,0.034767,0.399209,1.305171
48129,0.033894,0.397919,0.986836
48130,0.033031,0.396797,0.663006
48131,0.032094,0.395857,0.343364
48132,0.031205,0.395114,0.019235
48133,0.030299,0.394579,5.978682
48134,0.029308,0.394255,5.654247
48135,0.028359,0.394141,5.327565
48136,0.027428,0.394236,5.002314
48137,0.026395,0.394525,4.672557
48138,0.025428,0.394995,4.343933
48139,0.02442,0.395627,4.01479
48140,0.023449,0.396402,3.679727
48141,0.022433,0.397298,3.347253
48142,0.021425,0.398301,3.011142
48143,0.0205,0.399392,2.670065
48144,0.019498,0.400556,2.329581
48145,0.018584,0.401778,1.982058
48146,0.017689,0.403043,1.634358
48147,0.016842,0.404333,1.279533
48148,0.016031,0.40563,0.917743
48149,0.01528,0.406914,0.560654
48150,0.014647,0.408163,0.186635
48151,0.014014,0.409352,6.097707
48152,0.013489,0.410458,5.721018
48153,0.013067,0.411457,5.336531
48154,0.012737,0.412328,4.950791
48155,0.012439,0.413055,4.556039
48156,0.01234,0.413618,4.167502
48157,0.012293,0.414006,3.771681
48158,0.012371,0.414208,3.374631
48159,0.012547,0.414214,2.986471
48160,0.012844,0.414019,2.597754
48161,0.013261,0.413622,2.213066
48162,0.013689,0.413015,1.837071
48163,0.014269,0.412203,1.462844
48164,0.014898,0.411192,1.10115
48165,0.015562,0.409993,0.735718
48166,0.016268,0.408627,0.382997
48167,0.017047,0.407121,0.034314
48168,0.017821,0.405506,5.966955
48169,0.018612,0.403829,5.627487
48170,0.019383,0.402133,5.285378
48171,0.020247,0.400467,4.948214
48172,0.021005,0.398884,4.612027
48173,0.021803,0.397434,4.276523
48174,0.022609,0.396157,3.944974
48175,0.023382,0.395098,3.611382
48176,0.024155,0.39429,3.279104
48177,0.024883,0.393757,2.951754
48178,0.025669,0.393525,2.619356
48179,0.02638,0.393604,2.291923
48180,0.027078,0.393995,1.965107
48181,0.027791,0.394695,1.638653
48182,0.028473,0.395684,1.314279
48183,0.029078,0.396936,0.989353
48184,0.029744,0.398415,0.669894
48185,0.030337,0.400072,0.347937
48186,0.030856,0.40185,0.028759
48187,0.03143,0.403695,5.996139
48188,0.031874,0.40554,5.679199
48189,0.032357,0.407326,5.364991
48190,0.032719,0.409,5.051117
48191,0.033081,0.410504,4.738936
48192,0.033452,0.411799,4.427255
48193,0.03365,0.412847,4.115833
48194,0.033907,0.413621,3.805219
48195,0.034109,0.414102,3.495859
48196,0.034219,0.414281,3.18359
48197,0.034317,0.414154,2.875176
48198,0.034355,0.413728,2.564222
48199,0.034372,0.413016,2.251968
48200,0.034328,0.412039,1.941565
48201,0.034186,0.410828,1.629298
48202,0.034136,0.409423,1.316061
48203,0.033868,0.407867,1.001905
48204,0.033677,0.406215,0.687324
48205,0.033403,0.40452,0.372357
48206,0.033041,0.402841,0.054952
48207,0.032681,0.401238,6.019801
48208,0.03221,0.399766,5.703201
48209,0.03174,0.398471,5.381768
48210,0.031176,0.397397,5.061393
48211,0.030524,0.396572,4.740115
48212,0.029949,0.396017,4.417563
48213,0.029188,0.395744,4.093597
48214,0.028411,0.395752,3.770385
48215,0.027679,0.396033,3.44497
48216,0.026786,0.396574,3.120291
48217,0.02594,0.397348,2.79329
48218,0.02499,0.398327,2.468552
48219,0.024072,0.399478,2.140708
48220,0.023087,0.400758,1.811493
48221,0.022056,0.402124,1.485888
48222,0.021033,0.403531,1.153634
48223,0.019984,0.404927,0.824269
48224,0.018873,0.40627,0.490166
48225,0.017762,0.407521,0.155376
48226,0.016661,0.408642,6.101868
48227,0.015498,0.40961,5.752982
48228,0.014362,0.410404,5.408625
48229,0.013232,0.411013,5.051744
48230,0.012135,0.411433,4.679777
48231,0.01102,0.411667,4.30397
48232,0.01002,0.411719,3.906457
48233,0.009126,0.4116,3.488505
48234,0.008259,0.411314,3.045928
48235,0.007707,0.410877,2.57583
48236,0.007278,0.410301,2.088115
48237,0.007213,0.409599,1.578161
48238,0.007379,0.408787,1.071012
48239,0.007786,0.407886,0.585925
48240,0.008536,0.406914,0.119149
48241,0.009334,0.405892,5.962841
48242,0.010352,0.404847,5.543485
48243,0.011403,0.403799,5.150115
48244,0.012571,0.402767,4.768133
48245,0.013786,0.401775,4.395651
48246,0.014974,0.400833,4.039314
48247,0.016281,0.399954,3.687027
48248,0.017568,0.39915,3.341056
48249,0.018782,0.398427,3.000476
48250,0.020141,0.397795,2.665282
48251,0.02139,0.39726,2.332625
48252,0.022667,0.396833,2.002077
48253,0.02393,0.396524,1.674454
48254,0.025153,0.396348,1.351289
48255,0.02645,0.396318,1.024794
48256,0.027584,0.396446,0.705458
48257,0.028801,0.396742,0.384419
48258,0.029991,0.397212,0.065839
48259,0.03108,0.397855,6.032125
48260,0.032179,0.398668,5.715225
48261,0.033284,0.399642,5.402139
48262,0.034294,0.400761,5.086336
48263,0.035321,0.402007,4.77486
48264,0.036292,0.403361,4.464415
48265,0.037276,0.404796,4.152297
48266,0.038196,0.40629,3.844651
48267,0.039085,0.407815,3.536971
48268,0.040012,0.409336,3.23003
48269,0.040817,0.41082,2.925545
48270,0.041651,0.412229,2.620667
48271,0.042447,0.413518,2.318858
48272,0.043201,0.414651,2.016973
48273,0.04391,0.415585,1.714841
48274,0.044595,0.416282,1.416901
48275,0.045286,0.416712,1.115811
48276,0.045873,0.416846,0.817524
48277,0.046468,0.416666,0.519347
48278,0.047021,0.416168,0.220579
48279,0.047575,0.41535,6.205734
48280,0.047978,0.414218,5.90688
48281,0.048477,0.412794,5.6086
48282,0.048884,0.411102,5.308501
48283,0.049222,0.409174,5.008457
48284,0.049588,0.407054,4.708144
48285,0.049873,0.404792,4.406266
48286,0.050135,0.402439,4.10275
48287,0.050371,0.400062,3.799925
48288,0.050527,0.397723,3.494897
48289,0.050735,0.395494,3.188737
48290,0.050774,0.393449,2.881701
48291,0.05087,0.391653,2.574264
48292,0.05095,0.390173,2.265159
48293,0.050855,0.389066,1.956194
48294,0.050871,0.388368,1.646048
48295,0.050742,0.388112,1.337331
48296,0.050611,0.388314,1.026484
48297,0.050405,0.388965,0.7177
48298,0.050151,0.39005,0.409129
48299,0.049914,0.391537,0.09979
48300,0.049553,0.393373,6.076655
48301,0.04915,0.395511,5.77014
48302,0.048815,0.397887,5.465185
48303,0.048292,0.40043,5.161336
48304,0.04782,0.40307,4.859058
48305,0.047287,0.405737,4.559254
48306,0.046683,0.408348,4.259139
48307,0.046071,0.410838,3.961055
48308,0.045363,0.413141,3.666324
48309,0.044688,0.415189,3.36964
48310,0.043868,0.416936,3.076095
48311,0.04305,0.418336,2.783791
48312,0.042213,0.419356,2.490402
48313,0.04127,0.419983,2.200059
48314,0.040302,0.420208,1.907648
48315,0.039309,0.420033,1.618254
48316,0.038278,0.41948,1.32739
48317,0.037136,0.418566,1.036659
48318,0.036033,0.41732,0.748099
48319,0.03484,0.415784,0.4571
48320,0.033649,0.413994,0.167181
48321,0.032368,0.411997,6.162105
48322,0.031104,0.409849,5.872417
48323,0.029808,0.4076,5.583417
48324,0.028437,0.405312,5.296615
48325,0.027085,0.403047,5.009801
48326,0.025732,0.400869,4.725959
48327,0.024262,0.398833,4.441678
48328,0.022894,0.396997,4.164226
48329,0.02145,0.395402,3.888469
48330,0.020012,0.394082,3.61652
48331,0.018613,0.393063,3.353068
48332,0.017197,0.392353,3.099319
48333,0.015898,0.391951,2.849799
48334,0.014559,0.39185,2.621018
48335,0.013387,0.392032,2.403122
48336,0.012374,0.392476,2.202888
48337,0.011436,0.393162,2.026822
48338,0.010813,0.394063,1.868927
48339,0.010479,0.395154,1.723325
48340,0.010371,0.396409,1.591579
48341,0.010672,0.397796,1.449971
48342,0.011252,0.399283,1.304079
48343,0.012044,0.400836,1.131997
48344,0.013076,0.402418,0.945977
48345,0.014311,0.403992,0.741228
48346,0.015562,0.405521,0.517314
48347,0.017016,0.406972,0.284159
48348,0.01845,0.408317,0.03929
48349,0.019992,0.409535,6.06673
48350,0.021526,0.410611,5.806254
48351,0.023055,0.411533,5.541421
48352,0.024716,0.412297,5.267031
48353,0.026231,0.412901,4.993346
48354,0.027824,0.41334,4.715501
48355,0.029446,0.413615,4.434141
48356,0.030939,0.41372,4.151378
48357,0.032495,0.41365,3.86602
48358,0.034029,0.413399,3.580783
48359,0.035451,0.412965,3.29132
48360,0.036932,0.412344,3.001934
48361,0.038287,0.411544,2.711514
48362,0.039696,0.410572,2.418223
48363,0.040998,0.409445,2.124082
48364,0.042246,0.408187,1.829823
48365,0.043563,0.40682,1.532107
48366,0.04472,0.405378,1.235311
48367,0.045881,0.403893,0.935694
48368,0.047018,0.402398,0.636689
48369,0.048102,0.400927,0.335162
48370,0.049096,0.399516,0.033047
48371,0.050103,0.398199,6.014729
48372,0.051023,0.39701,5.710146
48373,0.05191,0.395989,5.405771
48374,0.05274,0.395167,5.10176
48375,0.053535,0.394574,4.795823
48376,0.054265,0.394242,4.49042
48377,0.054944,0.394187,4.184386
48378,0.055558,0.394428,3.878591
48379,0.056201,0.394969,3.573405
48380,0.056645,0.395801,3.266863
48381,0.057172,0.396907,2.962998
48382,0.057611,0.39826,2.65832
48383,0.057964,0.399819,2.354389
48384,0.058325,0.401541,2.052071
48385,0.058583,0.403373,1.750738
48386,0.058895,0.405259,1.449077
48387,0.05902,0.407144,1.15034
48388,0.059188,0.408969,0.851519
48389,0.059345,0.410676,0.55344
48390,0.059335,0.412218,0.256953
48391,0.059405,0.413545,6.24394
48392,0.059378,0.414611,5.949471
48393,0.059283,0.41538,5.654049
48394,0.059216,0.415821,5.360098
48395,0.059021,0.415908,5.067002
48396,0.058862,0.415635,4.772606
48397,0.058607,0.414997,4.479161
48398,0.058271,0.414006,4.185313
48399,0.058047,0.412689,3.890726
48400,0.057577,0.411075,3.595413
48401,0.057192,0.409214,3.299598
48402,0.056775,0.407163,3.002715
48403,0.056258,0.40498,2.704772
48404,0.055756,0.402736,2.405021
48405,0.055182,0.400503,2.106344
48406,0.05464,0.398349,1.803756
48407,0.053993,0.396346,1.502136
48408,0.053337,0.394564,1.199494
48409,0.052667,0.393063,0.895024
48410,0.051957,0.391901,0.590764
48411,0.051175,0.391124,0.285628
48412,0.050428,0.39076,6.264058
48413,0.049613,0.390833,5.959116
48414,0.048739,0.391344,5.653485
48415,0.047869,0.392276,5.350716
48416,0.046982,0.393601,5.04683
48417,0.045977,0.395274,4.743857
48418,0.045033,0.397233,4.443962
48419,0.043984,0.399415,4.143017
48420,0.04298,0.401748,3.844866
48421,0.041852,0.404155,3.547539
48422,0.04076,0.406568,3.252124
48423,0.039671,0.408913,2.957641
48424,0.038436,0.411123,2.6651
48425,0.037289,0.413145,2.373381
48426,0.036073,0.41492,2.084395
48427,0.034822,0.416405,1.794095
48428,0.033576,0.417565,1.507858
48429,0.032277,0.418366,1.222489
48430,0.031007,0.418789,0.936038
48431,0.02967,0.418827,0.654119
48432,0.028302,0.418478,0.372441
48433,0.027022,0.417754,0.091662
48434,0.02557,0.416681,6.096387
48435,0.0242,0.415289,5.820307
48436,0.022851,0.413623,5.54613
48437,0.021364,0.411734,5.274284
48438,0.02001,0.409677,5.005805
48439,0.018572,0.40751,4.744437
48440,0.017205,0.405292,4.484137
